PLAYER_ID,LEAGUE_ID,Team_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1629642,00,0,138,30,16.7,2.1,4.6,0.455,0.7,2.1,0.317,1.0,1.3,0.727,0.9,2.5,3.4,0.7,0.3,0.5,0.5,1.5,5.8
1630587,00,0,19,5,20.2,2.2,4.7,0.456,1.4,3.4,0.422,0.6,0.7,0.857,0.8,2.2,3.0,1.1,0.7,0.4,0.8,1.9,6.4
1626172,00,0,367,150,16.4,2.0,3.5,0.567,0.0,0.2,0.172,0.7,1.1,0.606,1.8,2.9,4.8,1.4,0.5,0.6,0.6,2.1,4.7
201572,00,0,868,828,30.2,6.3,12.7,0.494,0.8,2.2,0.341,3.1,3.9,0.796,2.0,4.2,6.2,1.4,0.6,1.8,1.7,2.7,16.4
201577,00,0,939,603,21.9,3.7,6.8,0.536,0.1,0.2,0.294,1.4,1.8,0.742,2.3,2.6,4.9,0.8,0.2,1.1,1.1,1.9,8.7
1629712,00,0,12,1,15.5,1.3,3.8,0.326,0.9,2.6,0.355,0.2,0.2,1.0,0.5,1.2,1.7,0.7,0.3,0.2,0.7,1.5,3.6
201567,00,0,812,659,30.9,5.8,13.2,0.441,1.8,4.8,0.373,4.2,5.1,0.829,2.6,8.1,10.7,2.4,0.7,0.4,1.9,2.0,17.6
200768,00,0,1023,787,31.9,4.7,11.2,0.425,1.9,5.2,0.368,3.4,4.1,0.813,0.8,3.6,4.4,6.3,1.3,0.3,2.4,2.7,14.8
1630994,00,0,4,0,11.1,1.3,4.8,0.263,0.8,2.0,0.375,0.0,0.0,0.0,0.5,1.3,1.8,2.8,0.8,0.0,0.8,1.8,3.3
1627789,00,0,328,60,16.0,2.0,5.1,0.391,1.0,2.9,0.335,1.0,1.2,0.829,0.4,1.6,2.0,0.9,0.4,0.1,0.7,1.8,5.9
1626168,00,0,449,126,18.3,2.9,6.5,0.441,0.9,2.6,0.338,1.2,1.6,0.737,0.8,3.5,4.3,1.1,0.4,0.3,0.8,1.4,7.8
1630177,00,0,116,56,23.2,3.0,8.0,0.371,1.3,4.0,0.322,1.6,2.0,0.766,0.4,2.6,2.9,2.9,0.8,0.2,1.8,1.7,8.8
1630572,00,0,41,3,9.9,1.4,2.8,0.496,0.5,1.3,0.423,0.4,0.5,0.818,0.9,1.1,2.0,0.5,0.2,0.2,0.4,0.7,3.8
1629611,00,0,189,49,20.9,2.9,5.9,0.491,0.6,1.7,0.379,1.2,1.5,0.786,0.9,2.9,3.8,1.9,0.5,0.2,0.8,1.9,7.6
1630544,00,0,60,26,22.8,3.9,9.8,0.393,1.6,4.5,0.36,1.1,1.4,0.793,0.4,2.4,2.9,1.5,0.8,0.2,1.2,1.7,10.4
1626246,00,0,286,25,9.2,2.2,3.9,0.574,0.0,0.1,0.256,1.4,1.8,0.766,1.3,2.5,3.8,0.5,0.2,0.3,0.7,1.2,5.9
1628374,00,0,282,256,29.7,5.4,12.3,0.441,2.2,6.1,0.364,2.3,2.7,0.85,1.1,5.7,6.8,1.3,0.7,0.5,1.3,1.9,15.4
1630230,00,0,87,14,16.5,2.2,5.5,0.4,0.6,2.2,0.266,1.5,1.9,0.756,0.6,2.7,3.3,1.7,0.7,0.2,1.0,1.5,6.4
1628997,00,0,131,16,19.1,2.6,5.7,0.455,0.9,2.4,0.363,1.0,1.4,0.725,0.8,2.3,3.1,1.2,0.8,0.4,0.8,1.5,7.1
1628998,00,0,171,24,21.2,2.2,4.8,0.46,0.6,1.7,0.323,0.8,1.3,0.66,1.0,2.5,3.5,2.1,1.0,0.3,0.8,1.4,5.8
1630231,00,0,124,10,22.0,3.6,6.8,0.524,0.8,2.1,0.36,1.1,1.7,0.667,1.2,3.1,4.3,1.2,0.5,0.7,0.8,1.6,9.0
1629726,00,0,147,57,20.3,2.1,5.1,0.405,1.6,4.3,0.371,1.8,2.1,0.835,0.4,1.7,2.0,0.7,0.6,0.2,0.4,2.1,7.5
202083,00,0,898,754,30.5,4.2,9.9,0.421,2.0,5.3,0.377,1.9,2.3,0.824,0.5,2.4,2.9,2.0,1.0,0.2,1.2,2.1,12.2
1630178,00,0,136,82,26.4,5.0,10.5,0.478,1.2,3.0,0.396,2.0,2.3,0.867,0.3,2.3,2.5,3.2,0.6,0.3,0.9,1.7,13.2
1630219,00,0,61,5,8.0,1.2,2.7,0.469,0.4,1.1,0.338,0.5,0.6,0.882,0.2,0.7,1.0,0.8,0.3,0.0,0.3,0.4,3.3
1630540,00,0,40,2,9.3,0.8,2.7,0.296,0.4,1.7,0.25,0.2,0.3,0.667,0.1,1.0,1.1,1.0,0.4,0.0,0.1,1.1,2.2
1630644,00,0,2,0,12.2,1.5,3.0,0.5,0.5,1.5,0.333,0.5,0.5,1.0,0.0,1.5,1.5,0.5,0.5,0.5,1.5,2.5,4.0
203468,00,0,590,493,31.6,7.4,16.2,0.455,2.3,5.9,0.396,2.1,2.6,0.81,0.6,2.8,3.5,3.5,0.9,0.4,1.7,2.1,19.2
204456,00,0,481,86,22.2,3.1,6.1,0.503,0.2,0.7,0.327,0.5,0.7,0.769,0.5,2.4,3.0,5.0,1.3,0.2,1.6,1.5,6.9
1630183,00,0,133,58,24.9,3.2,6.9,0.455,1.1,3.4,0.338,0.6,0.9,0.724,1.0,3.0,3.9,1.1,0.7,0.9,0.9,3.0,8.1
1629667,00,0,118,20,17.7,2.4,5.2,0.475,0.7,2.0,0.359,0.9,1.3,0.732,0.8,2.6,3.4,1.1,0.5,0.4,0.8,1.9,6.6
203926,00,0,527,94,20.9,3.5,7.3,0.476,1.4,3.4,0.409,0.9,1.0,0.82,0.4,1.9,2.3,0.9,0.2,0.1,0.7,1.5,9.2
201580,00,0,821,336,17.0,3.4,5.9,0.576,0.0,0.1,0.182,1.1,1.9,0.605,1.9,3.4,5.3,0.4,0.4,1.5,1.0,2.2,8.0
203585,00,0,285,120,19.8,2.2,5.2,0.421,0.9,2.6,0.352,0.5,0.8,0.658,0.8,2.0,2.8,1.2,0.5,0.2,0.6,1.5,5.8
1629162,00,0,143,7,17.0,1.9,4.3,0.444,0.6,1.8,0.352,0.6,0.8,0.725,0.3,1.4,1.8,3.5,1.0,0.1,0.8,0.9,5.0
203463,00,0,556,268,22.5,3.2,7.7,0.414,1.6,4.3,0.363,1.1,1.4,0.78,0.4,1.9,2.3,1.0,0.6,0.2,1.1,2.1,9.0
1629001,00,0,235,55,20.7,3.0,7.4,0.409,1.3,3.5,0.361,1.0,1.4,0.766,0.7,2.9,3.6,2.8,1.3,0.5,1.4,1.9,8.4
1629002,00,0,143,26,14.1,2.4,5.1,0.463,0.5,1.6,0.308,0.9,1.1,0.762,0.6,3.0,3.6,0.8,0.5,0.4,0.8,1.2,6.1
203114,00,0,651,576,31.8,6.2,13.5,0.458,1.9,4.8,0.392,2.8,3.2,0.881,0.6,4.2,4.9,3.8,1.2,0.2,2.1,2.6,17.1
201988,00,0,820,105,20.7,3.3,7.7,0.426,1.8,4.5,0.389,0.9,1.0,0.855,0.3,1.4,1.7,2.3,0.7,0.1,1.0,1.3,9.2
200794,00,0,1085,746,28.1,5.0,10.3,0.489,0.5,1.5,0.341,2.8,3.9,0.736,2.2,4.9,7.1,2.2,1.2,1.0,1.7,3.0,13.4
1629003,00,0,178,34,20.9,3.6,8.1,0.447,1.0,2.9,0.361,1.5,1.8,0.819,0.5,1.8,2.3,2.6,0.5,0.3,1.1,2.0,9.7
1630558,00,0,75,19,27.7,4.7,11.2,0.418,1.3,4.3,0.316,0.7,1.1,0.659,0.4,1.8,2.2,4.2,0.7,0.3,1.5,1.9,11.5
1628378,00,0,345,337,33.7,8.6,19.4,0.441,2.8,7.7,0.361,4.0,4.8,0.833,0.8,3.4,4.2,4.5,1.3,0.3,2.8,2.5,23.9
1630596,00,0,69,69,33.8,6.1,12.0,0.508,0.3,1.3,0.25,2.4,3.7,0.663,2.1,6.2,8.3,2.5,0.8,1.7,1.9,2.1,15.0
1628370,00,0,309,38,20.4,3.7,8.8,0.424,1.6,4.6,0.355,1.2,1.4,0.83,0.3,2.0,2.3,2.0,0.5,0.2,1.3,1.4,10.3
202328,00,0,646,417,27.4,5.2,10.1,0.514,0.0,0.0,0.059,2.6,3.7,0.703,2.8,5.4,8.2,2.1,1.1,0.6,1.9,2.2,13.0
1630541,00,0,52,11,11.7,1.5,3.5,0.437,0.8,2.1,0.364,0.5,0.7,0.778,0.3,1.2,1.5,0.4,0.1,0.2,0.3,0.8,4.4
1629875,00,0,10,0,13.7,2.5,5.1,0.49,0.5,1.4,0.357,0.3,0.5,0.6,0.2,1.2,1.4,2.4,0.7,0.3,0.6,0.9,5.8
1629630,00,0,187,187,32.2,7.8,16.4,0.474,1.2,3.6,0.327,4.4,5.9,0.754,1.0,3.5,4.5,7.1,1.0,0.3,3.3,1.5,21.2
1629752,00,0,52,0,6.0,0.6,1.1,0.525,0.2,0.4,0.348,0.1,0.2,0.545,0.4,0.8,1.2,0.3,0.1,0.1,0.2,0.8,1.5
202693,00,0,715,376,24.8,4.2,9.5,0.446,0.8,2.5,0.341,1.6,2.1,0.777,1.2,4.0,5.2,1.6,0.8,0.5,1.5,2.7,10.9
1628420,00,0,280,105,25.2,4.2,8.7,0.481,1.2,3.0,0.394,1.0,1.2,0.83,0.3,2.0,2.3,3.7,0.8,0.2,0.8,1.1,10.5
202694,00,0,718,437,27.1,4.5,10.4,0.435,1.6,4.2,0.377,1.8,2.3,0.773,0.9,3.7,4.6,1.5,0.7,0.3,1.2,2.2,12.4
1628539,00,0,84,12,14.4,2.0,4.9,0.413,1.4,3.8,0.369,0.3,0.5,0.711,0.2,1.1,1.3,0.5,0.2,0.2,0.3,1.1,5.8
1630530,00,0,62,1,13.9,1.8,4.5,0.394,1.1,3.0,0.382,0.7,0.8,0.882,0.8,1.6,2.4,0.6,0.4,0.1,0.3,1.0,5.4
1627749,00,0,320,249,25.8,5.1,11.2,0.455,0.7,2.1,0.33,1.6,2.1,0.771,1.0,5.0,6.0,4.8,1.4,0.3,1.9,1.9,12.5
1627750,00,0,345,270,30.1,6.0,13.5,0.446,2.0,5.3,0.367,2.4,2.7,0.878,0.8,2.9,3.6,3.8,1.0,0.3,2.0,1.9,16.3
203488,00,0,432,30,15.5,2.2,4.8,0.458,0.9,2.5,0.377,0.8,0.9,0.847,0.8,2.4,3.2,0.9,0.3,0.5,0.6,1.5,6.2
1629004,00,0,220,46,17.0,2.3,5.8,0.398,1.3,3.7,0.353,0.6,0.8,0.785,0.3,1.5,1.8,1.4,0.6,0.1,0.9,1.0,6.6
1626204,00,0,396,133,24.1,3.3,6.3,0.529,0.4,1.3,0.333,1.0,1.5,0.689,2.0,4.5,6.5,1.9,1.2,0.5,1.0,2.2,8.1
1630612,00,0,14,0,4.5,0.4,1.3,0.333,0.0,0.1,0.0,0.2,0.3,0.75,0.2,0.3,0.5,0.9,0.1,0.0,0.2,0.1,1.1
1630174,00,0,98,4,12.7,1.5,3.7,0.417,0.7,2.3,0.318,0.4,0.6,0.796,0.4,1.8,2.2,0.5,0.4,0.1,0.6,1.6,4.2
203526,00,0,387,98,16.2,2.3,5.0,0.455,0.6,1.7,0.366,0.8,1.0,0.804,0.2,1.4,1.6,2.2,0.7,0.1,1.0,1.3,6.0
1627777,00,0,305,18,14.6,2.2,5.0,0.437,1.4,3.4,0.404,0.4,0.4,0.873,0.3,1.8,2.0,0.8,0.3,0.1,0.6,1.5,6.1
1630227,00,0,24,0,10.9,1.1,2.8,0.403,0.3,1.1,0.269,0.7,1.3,0.533,0.3,1.1,1.4,1.7,0.6,0.0,1.1,0.9,3.2
1630192,00,0,83,2,13.2,1.8,3.5,0.503,0.7,1.7,0.439,0.6,1.0,0.663,0.8,1.7,2.6,0.3,0.3,0.2,0.4,1.3,4.9
203457,00,0,450,219,22.4,3.0,5.5,0.549,0.0,0.0,0.154,1.3,2.0,0.655,2.0,4.2,6.2,1.1,1.3,1.5,1.3,2.6,7.3
1629669,00,0,119,1,15.8,3.0,6.7,0.446,1.0,2.8,0.345,1.1,1.4,0.811,0.4,1.6,1.9,1.8,0.4,0.2,0.6,1.3,8.1
1628373,00,0,269,60,17.9,2.0,5.3,0.371,0.7,2.1,0.331,0.6,0.7,0.775,0.3,1.5,1.8,2.3,0.7,0.2,1.1,2.0,5.2
1629134,00,0,123,111,29.4,5.9,12.8,0.458,2.1,5.8,0.364,1.1,1.3,0.881,0.3,2.6,2.9,3.0,0.9,0.2,1.6,2.1,15.0
203994,00,0,411,330,23.9,4.8,9.7,0.5,0.1,0.3,0.232,2.4,3.6,0.672,2.6,6.0,8.5,2.2,0.9,1.2,2.1,3.1,12.2
1628021,00,0,237,50,19.3,2.5,5.2,0.49,0.4,1.1,0.32,1.4,2.1,0.673,1.0,2.7,3.7,1.0,0.7,0.4,0.7,1.9,6.8
1629670,00,0,92,15,15.9,2.7,6.5,0.415,1.2,3.1,0.37,0.6,0.7,0.809,0.5,2.6,3.1,0.7,0.5,0.3,0.9,1.1,7.2
1626220,00,0,370,230,25.7,2.2,4.9,0.448,1.2,3.0,0.381,0.6,0.7,0.796,0.6,4.2,4.8,2.1,0.8,0.4,0.9,2.3,6.2
1629643,00,0,115,39,25.1,3.1,7.8,0.39,1.5,4.5,0.326,0.7,0.9,0.81,0.8,3.8,4.6,1.9,1.3,0.6,0.8,1.2,8.3
1629006,00,0,244,123,20.6,2.1,5.2,0.403,0.6,2.1,0.275,1.6,2.1,0.758,0.9,2.0,2.9,1.1,1.0,0.4,0.9,2.0,6.4
1630168,00,0,98,10,16.3,2.6,3.8,0.672,0.0,0.0,0.0,1.2,1.7,0.695,1.8,2.7,4.6,0.7,0.6,0.9,0.7,2.5,6.3
1630171,00,0,134,128,31.0,3.3,7.4,0.446,0.9,2.8,0.315,1.7,2.3,0.747,1.0,2.0,3.0,1.9,0.9,0.3,1.1,2.6,9.2
203506,00,0,462,395,32.8,6.4,14.6,0.438,1.6,4.6,0.348,3.0,3.8,0.79,0.6,4.0,4.6,3.9,1.6,0.5,2.6,2.4,17.4
203482,00,0,610,166,22.0,3.6,7.7,0.476,1.2,3.3,0.365,1.6,2.0,0.782,1.2,3.9,5.1,2.0,0.8,0.5,1.5,2.8,10.1
1626224,00,0,327,181,24.5,3.6,8.6,0.423,1.6,4.5,0.349,1.2,1.7,0.718,0.5,2.7,3.2,2.1,0.7,0.1,1.2,2.1,10.0
1626162,00,0,479,162,25.2,4.3,10.0,0.434,1.5,4.4,0.331,1.9,2.6,0.749,0.9,3.4,4.3,1.0,0.9,0.5,1.0,2.5,12.0
1629672,00,0,158,31,19.5,3.7,7.4,0.494,0.6,1.8,0.326,1.9,2.5,0.758,0.9,2.3,3.2,1.4,0.3,0.2,1.0,1.5,9.8
101108,00,0,1155,1155,34.5,6.4,13.5,0.473,1.3,3.6,0.369,4.0,4.6,0.871,0.6,3.9,4.5,9.5,2.1,0.1,2.4,2.4,18.1
1626166,00,0,279,41,17.9,3.0,7.0,0.421,1.0,2.8,0.362,0.7,0.9,0.83,0.3,1.9,2.2,3.2,0.7,0.2,1.2,1.7,7.6
203901,00,0,500,395,26.8,4.2,9.3,0.447,0.4,1.3,0.287,1.3,2.2,0.623,1.0,3.0,4.0,5.7,1.2,0.3,2.2,2.0,10.1
1627780,00,0,142,39,14.5,2.2,4.1,0.542,0.5,1.5,0.32,0.3,0.6,0.571,0.8,2.0,2.8,1.1,1.0,0.3,0.6,1.6,5.2
1630691,00,0,13,0,13.6,1.4,3.8,0.36,1.0,3.0,0.333,0.1,0.2,0.5,0.5,2.0,2.5,0.5,0.0,0.5,0.4,0.9,3.8
1629033,00,0,87,0,8.7,1.0,3.2,0.308,0.4,1.9,0.226,0.5,0.6,0.917,0.2,1.1,1.3,1.1,0.3,0.1,0.7,0.8,2.9
203486,00,0,661,386,22.3,3.3,5.6,0.584,0.0,0.1,0.049,1.7,3.1,0.557,2.1,4.6,6.6,2.4,0.8,0.9,1.5,2.8,8.3
1627751,00,0,416,164,20.2,3.2,5.2,0.628,0.0,0.0,0.667,0.8,1.6,0.518,2.5,3.6,6.1,1.4,0.5,1.3,1.0,2.3,7.3
1630197,00,0,106,40,21.9,3.1,8.2,0.376,1.1,3.8,0.285,0.6,0.9,0.717,1.0,4.0,5.0,2.2,0.6,0.8,1.8,1.4,7.8
1630582,00,0,12,0,5.9,0.4,1.3,0.313,0.3,0.8,0.333,0.0,0.2,0.0,0.4,0.6,1.0,0.1,0.1,0.3,0.1,0.5,1.1
1629673,00,0,184,72,24.7,4.6,11.1,0.416,2.1,6.1,0.341,2.4,2.7,0.885,0.3,2.2,2.6,2.9,0.7,0.2,1.7,2.1,13.7
1629645,00,0,137,87,28.5,4.9,11.6,0.424,1.9,5.3,0.352,1.9,2.8,0.686,0.6,3.2,3.9,4.7,1.0,0.3,2.7,2.6,13.7
1629008,00,0,125,71,24.6,5.4,10.4,0.518,1.9,4.6,0.419,1.4,1.7,0.795,1.3,4.8,6.1,1.1,0.6,0.6,1.1,1.9,14.1
203490,00,0,504,316,26.0,4.1,8.6,0.477,1.3,3.3,0.398,1.1,1.4,0.794,1.2,3.9,5.1,1.5,1.1,0.4,0.8,1.8,10.6
1626171,00,0,453,120,21.7,4.5,9.5,0.47,1.1,2.7,0.383,1.1,1.5,0.752,1.9,4.7,6.6,1.2,0.6,0.4,1.1,1.9,11.1
204001,00,0,337,336,30.8,6.8,15.3,0.444,1.8,5.0,0.353,3.6,4.4,0.82,1.7,6.1,7.9,1.6,0.7,1.9,1.6,3.0,18.9
203939,00,0,511,178,19.0,2.8,4.9,0.585,0.2,0.8,0.296,1.8,2.4,0.751,1.6,3.0,4.6,1.0,0.6,0.5,0.7,2.2,7.7
1629619,00,0,11,0,4.7,0.5,1.5,0.294,0.1,0.5,0.167,0.2,0.2,1.0,0.1,0.5,0.5,0.3,0.1,0.0,0.3,0.7,1.2
1626181,00,0,421,188,22.4,4.0,8.6,0.463,1.4,3.7,0.384,1.9,2.3,0.831,0.4,2.2,2.6,1.5,0.8,0.3,1.2,1.8,11.3
1630563,00,0,50,16,19.3,2.0,5.4,0.374,0.8,2.7,0.307,0.9,1.2,0.746,0.6,1.6,2.3,1.6,0.4,0.5,1.1,1.6,5.8
1627752,00,0,370,218,24.2,3.7,8.9,0.416,1.7,4.6,0.371,1.4,1.7,0.815,0.5,3.4,3.9,1.7,0.8,0.4,1.6,2.0,10.5
1630202,00,0,137,6,16.6,2.5,5.8,0.435,1.5,3.6,0.412,0.4,0.5,0.924,0.5,1.7,2.1,1.9,0.5,0.1,0.7,1.2,6.9
1630243,00,0,10,0,7.4,1.5,3.3,0.455,0.9,2.4,0.375,0.4,0.4,1.0,0.7,0.9,1.6,0.4,0.5,0.1,0.7,0.6,4.3
1629674,00,0,15,0,8.0,1.1,2.5,0.447,0.0,0.0,0.0,0.7,1.1,0.647,0.9,1.1,2.1,0.4,0.1,0.5,0.4,1.2,3.0
1630193,00,0,142,6,21.5,3.6,9.2,0.393,1.8,4.9,0.365,2.3,2.6,0.885,0.4,2.3,2.7,2.8,0.6,0.1,1.1,2.0,11.4
203944,00,0,518,438,31.2,6.5,13.9,0.472,0.9,2.6,0.332,3.8,5.1,0.743,2.0,7.3,9.3,3.6,0.7,0.5,2.7,3.1,17.7
1630559,00,0,61,19,23.2,2.4,5.2,0.459,0.9,2.7,0.317,1.6,1.9,0.839,0.7,2.4,3.2,1.8,0.5,0.3,0.7,1.4,7.3
1629629,00,0,133,62,24.9,3.6,9.2,0.387,1.4,4.2,0.325,2.0,2.4,0.841,0.6,2.6,3.2,1.3,1.1,0.4,1.4,2.0,10.5
1628432,00,0,79,6,12.1,1.4,3.2,0.434,0.6,1.6,0.391,0.2,0.3,0.667,0.2,1.7,1.9,0.9,0.4,0.1,0.3,1.1,3.6
1630194,00,0,64,2,7.5,1.5,2.7,0.552,0.0,0.2,0.143,0.2,0.3,0.455,1.2,1.2,2.4,0.4,0.7,0.4,0.3,1.3,3.2
1629675,00,0,177,32,17.3,3.6,7.3,0.49,0.8,2.5,0.343,1.5,2.1,0.723,1.2,3.0,4.2,1.0,0.5,1.0,1.0,2.5,9.5
1630208,00,0,68,5,6.3,0.9,1.5,0.646,0.0,0.0,0.0,0.5,0.8,0.685,0.6,0.9,1.4,0.2,0.1,0.3,0.4,0.9,2.4
1626196,00,0,438,306,29.8,4.4,10.3,0.428,1.6,4.3,0.365,1.7,2.0,0.839,0.7,2.4,3.1,2.7,1.1,0.6,1.4,2.3,12.0
203085,00,0,655,174,24.2,3.2,7.8,0.418,1.1,3.3,0.349,1.1,1.8,0.649,0.3,1.7,2.1,2.2,0.7,0.2,1.1,2.1,8.8
1629130,00,0,239,209,27.7,4.0,9.1,0.435,3.2,7.9,0.406,0.8,0.9,0.86,0.2,2.8,2.9,1.5,0.5,0.2,0.9,2.5,11.9
1629011,00,0,230,117,23.8,3.6,5.0,0.722,0.0,0.0,0.0,1.2,2.2,0.54,3.4,4.1,7.5,0.6,0.9,2.0,0.7,3.0,8.4
1630526,00,0,49,36,22.2,2.7,6.6,0.414,1.2,3.4,0.352,0.8,1.1,0.741,1.5,4.1,5.6,1.0,0.6,0.3,0.8,1.5,7.5
1629676,00,0,109,62,21.9,3.4,6.9,0.495,0.7,1.9,0.365,1.5,2.1,0.708,1.5,3.6,5.1,1.6,0.8,0.7,1.4,2.5,9.1
200765,00,0,957,733,29.9,4.1,8.9,0.456,0.5,1.4,0.324,1.2,1.9,0.611,1.0,3.6,4.5,7.9,1.6,0.1,2.7,2.1,9.8
201565,00,0,672,511,31.7,7.1,15.6,0.457,0.8,2.6,0.316,3.1,3.8,0.83,0.8,2.5,3.3,5.4,0.8,0.3,2.5,1.3,18.2
203082,00,0,670,178,24.8,4.1,9.8,0.417,1.8,5.1,0.361,1.2,1.4,0.839,0.3,2.5,2.8,1.3,0.8,0.3,1.0,1.7,11.2
1626179,00,0,477,235,26.1,4.6,11.0,0.417,2.0,5.3,0.376,1.5,1.9,0.822,0.7,3.3,3.9,3.2,0.9,0.2,1.2,1.4,12.7
201937,00,0,665,601,30.3,3.6,9.3,0.389,0.9,2.8,0.326,3.0,3.5,0.843,0.6,3.5,4.2,7.6,1.8,0.1,2.6,2.5,11.1
1626156,00,0,424,360,29.4,6.4,15.3,0.42,2.5,6.9,0.356,2.4,3.1,0.781,0.5,3.0,3.5,5.6,1.1,0.3,2.8,1.9,17.7
1630346,00,0,1,0,5.3,1.0,5.0,0.2,1.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
1627734,00,0,415,275,28.4,5.6,10.5,0.534,0.4,1.4,0.319,2.7,3.7,0.728,2.3,6.9,9.2,3.6,0.7,0.4,2.3,3.0,14.4
203967,00,0,356,205,25.2,4.2,9.5,0.441,1.4,4.0,0.357,1.9,2.3,0.838,1.5,4.3,5.9,2.0,0.6,0.2,1.6,2.1,11.7
203107,00,0,388,182,22.2,2.6,5.5,0.468,0.6,1.7,0.354,1.1,1.4,0.82,0.8,2.1,2.9,4.1,0.8,0.2,1.3,1.7,6.9
1630648,00,0,4,0,7.6,0.3,2.8,0.091,0.3,1.5,0.167,0.5,0.5,1.0,0.5,1.5,2.0,0.0,0.3,0.0,0.3,0.0,1.3
1629678,00,0,71,3,11.8,1.3,3.1,0.403,0.6,2.0,0.321,0.3,0.4,0.733,0.3,1.6,1.9,0.6,0.2,0.1,0.4,1.5,3.5
203471,00,0,621,267,26.5,5.3,12.2,0.436,1.2,3.4,0.338,2.4,2.9,0.833,0.4,2.5,2.9,4.7,0.8,0.1,2.4,2.0,14.2
1630206,00,0,22,1,9.3,1.5,3.7,0.39,0.4,1.4,0.267,0.5,0.7,0.8,0.2,1.2,1.4,0.4,0.4,0.1,0.6,0.6,3.8
1630578,00,0,72,13,20.7,3.5,7.3,0.474,0.4,1.6,0.248,2.3,3.2,0.711,1.9,3.5,5.5,2.6,0.8,0.9,2.0,3.0,9.6
1629012,00,0,218,208,32.9,7.5,16.3,0.458,1.5,3.9,0.378,3.6,4.3,0.827,0.9,2.2,3.0,3.3,0.8,0.1,2.5,2.3,20.0
1629013,00,0,262,83,23.3,3.0,7.2,0.41,2.0,5.2,0.39,1.0,1.3,0.835,0.2,1.6,1.8,1.6,0.4,0.1,0.7,1.8,9.0
1630549,00,0,32,8,12.2,2.7,4.7,0.577,0.1,0.2,0.286,0.8,1.3,0.585,2.5,2.5,5.0,0.5,0.3,0.5,0.9,1.9,6.2
1627783,00,0,400,306,29.5,6.0,12.3,0.489,1.0,3.0,0.328,2.7,3.5,0.774,1.4,4.9,6.3,3.1,0.9,0.7,1.8,2.7,15.7
1627732,00,0,275,275,33.9,6.5,11.6,0.56,0.0,0.1,0.147,2.9,4.9,0.597,1.9,6.2,8.1,7.7,1.7,0.7,3.4,2.8,15.9
1630250,00,0,9,0,3.9,0.4,1.7,0.267,0.1,0.6,0.2,0.9,1.2,0.727,0.6,0.6,1.1,0.0,0.1,0.1,0.2,0.7,1.9
1629014,00,0,211,35,20.7,3.6,8.5,0.425,1.8,4.6,0.392,1.1,1.3,0.833,0.3,1.8,2.2,2.0,0.4,0.1,1.1,1.7,10.2
1630579,00,0,41,5,13.5,1.0,1.3,0.722,0.0,0.0,0.0,0.3,0.7,0.414,1.5,2.6,4.1,0.5,0.3,0.5,0.5,1.6,2.2
1630606,00,0,17,1,11.8,1.1,3.5,0.317,0.5,1.6,0.296,0.3,0.4,0.833,0.3,1.1,1.4,0.9,0.4,0.2,0.6,0.7,3.0
203935,00,0,520,299,29.8,3.5,9.1,0.382,1.5,4.8,0.321,1.9,2.5,0.78,0.8,2.8,3.6,4.5,1.6,0.4,1.8,2.6,10.5
202397,00,0,719,167,20.0,3.2,7.5,0.43,0.4,1.3,0.325,0.7,1.0,0.677,0.4,2.1,2.5,3.9,0.7,0.3,1.2,1.3,7.6
1630188,00,0,78,9,13.8,2.5,5.1,0.495,0.6,1.8,0.317,1.1,1.4,0.761,1.4,3.0,4.4,0.4,0.2,0.6,0.6,1.4,6.7
1630270,00,0,9,0,4.3,0.2,1.1,0.2,0.1,0.9,0.125,0.0,0.0,0.0,0.2,0.4,0.7,0.1,0.0,0.0,0.0,0.2,0.6
203503,00,0,601,310,21.8,2.2,5.2,0.431,1.2,3.1,0.394,0.5,0.5,0.846,0.3,2.0,2.3,1.1,0.4,0.2,0.5,1.4,6.1
1630531,00,0,2,0,2.8,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.0,1.0
203917,00,0,343,63,19.5,2.2,5.8,0.389,1.2,3.3,0.354,1.0,1.3,0.812,0.2,1.8,2.0,1.5,0.4,0.2,1.0,1.2,6.7
202362,00,0,554,200,22.9,3.4,7.7,0.445,0.7,2.1,0.314,1.1,1.5,0.694,0.6,3.4,4.1,2.9,0.6,0.1,1.6,2.0,8.6
1630205,00,0,103,13,14.7,2.1,4.4,0.479,0.2,0.9,0.244,0.9,1.2,0.714,0.7,1.8,2.5,0.7,0.5,0.3,0.6,1.5,5.3
1630191,00,0,139,85,23.5,3.4,6.5,0.529,0.3,0.8,0.33,1.0,1.4,0.708,2.8,4.9,7.7,1.0,0.4,1.2,1.1,2.8,8.1
1629622,00,0,109,16,19.3,3.1,6.9,0.446,2.1,5.4,0.391,0.5,0.7,0.756,0.3,2.0,2.2,1.1,0.4,0.2,0.6,1.5,8.8
1630591,00,0,48,45,27.2,4.1,11.4,0.361,0.9,4.1,0.214,2.6,3.4,0.773,0.5,3.0,3.6,4.4,1.2,0.4,3.0,3.0,11.8
